description,link,store,price
"placa de vídeo gigabyte eagle nvidia geforce rtx 3070 ti, oc, lhr, 8g, gddr6x, dlss, ray tracing, gv-n30",https://www.terabyteshop.com.br/produto/20449/placa-de-video-gigabyte-eagle-nvidia-geforce-rtx-3070-ti-oc-lhr-8g-gddr6x-dlss-ray-tracing-gv-n307teagle-oc-8gd,Terabyte,"R$ 4.999,00"
"placa de vídeo msi nvidia geforce rtx 3050 ventus 2x oc, lhr, 8gb gddr6, dlss, ray tracing, 912-v397-419",https://www.terabyteshop.com.br/produto/20440/placa-de-video-msi-geforce-rtx-3050-ventus-2x-oc-lhr-8gb-gddr6-dlss-ray-tracing-912-v397-419,Terabyte,"R$ 2.299,00"
"placa de vídeo palit nvidia geforce rtx 3080 gamerock, lhr, 12gb, gddr6x, dlss, ray tracing, ned3080019k",https://www.terabyteshop.com.br/produto/20319/placa-de-video-palit-nvidia-geforce-rtx-3080-gamerock-lhr-12gb-gddr6x-dlss-ray-tracing-ned3080019kb-1020g,Terabyte,"R$ 7.499,00"
"placa de vídeo palit nvidia geforce rtx 3080 gamingpro, lhr, 12gb, gddr6x, dlss, ray tracing, ned3080019",https://www.terabyteshop.com.br/produto/20320/placa-de-video-palit-nvidia-geforce-rtx-3080-gamingpro-lhr-12gb-gddr6x-dlss-ray-tracing-ned3080019kb-132aa,Terabyte,"R$ 7.299,00"
"placa de vídeo asus tuf gaming nvidia geforce rtx 3080 oc edition, lhr, 12gb, gddr6x, dlss, ray tracing,",https://www.terabyteshop.com.br/produto/20251/placa-de-video-asus-tuf-gaming-geforce-rtx-3080-oc-edition-lhr-12gb-gddr6x-dlss-ray-tracing-90yv0fb8-m0na00,Terabyte,"R$ 8.199,00"
"placa de vídeo sapphire pulse radeon rx 6500 xt gaming oc, 4gb, gddr6, fsr, ray tracing",https://www.terabyteshop.com.br/produto/20247/placa-de-video-sapphire-pulse-radeon-rx-6500-xt-gaming-oc-4gb-gddr6-fsr-ray-tracing,Terabyte,"R$ 1.499,00"
"placa de vídeo asus tuf gaming radeon rx 6500 xt dual, oc, 4gb, gddr6, fsr, ray tracing, tuf-rx6500xt-o4",https://www.terabyteshop.com.br/produto/20238/placa-de-video-asus-tuf-gaming-radeon-rx-6500-xt-dual-oc-4gb-gddr6-fsr-ray-tracing-tuf-rx6500xt-o4g-gaming,Terabyte,"R$ 1.599,00"
"placa de vídeo galax nvidia geforce rtx 3070 ti (1-click oc), lhr, 8gb, gddr6, dlss, ray tracing, 37ism6",https://www.terabyteshop.com.br/produto/19913/placa-de-video-galax-geforce-rtx-3070-ti-1-click-oc-lhr-8gb-gddr6-dlss-ray-tracing-37ism6md4coc,Terabyte,"R$ 4.999,00"
"placa de vídeo asus dual radeon rx 6600, 8gb, gddr6, fsr, ray tracing, dual-rx6600-8g",https://www.terabyteshop.com.br/produto/19577/placa-de-video-asus-dual-radeon-rx-6600-8gb-gddr6-fsr-ray-tracing-90yv0gp0-m0na00,Terabyte,"R$ 2.599,00"
"placa de vídeo powercolor hellhound radeon rx 6600, 8gb, gddr6, fsr, ray tracing, axrx 6600 8gbd6-3dhl",https://www.terabyteshop.com.br/produto/19582/placa-de-video-powercolor-radeon-rx-6600-8gb-gddr6-fsr-ray-tracing-axrx-6600-8gbd6-3dhl,Terabyte,"R$ 2.599,00"
"placa de vídeo msi geforce rtx 3080 ventus 3x plus 10g oc, lhr, 10gb, gddr6x, dlss, ray tracing, 912-v38",https://www.terabyteshop.com.br/produto/19526/placa-de-video-msi-geforce-rtx-3080-ventus-3x-plus-10g-oc-lhr-10gb-gddr6x-dlss-ray-tracing-912-v389-263,Terabyte,"R$ 5.699,00"
"placa de vídeo asus ko, geforce rtx 3060, lhr, 12gb, v2, gddr6, dlss, ray tracing, ko-rtx3060-12g-gaming",https://www.terabyteshop.com.br/produto/19424/placa-de-video-asus-ko-geforce-rtx-3060-lhr-12gb-v2-gddr6-dlss-ray-tracing-192bit-90yv0gc7-m0na10,Terabyte,"R$ 2.899,00"
"placa de vídeo gigabyte geforce rtx 3060 gaming oc, lhr, 12gb, gddr6, dlss, ray tracing, gv-n3060gaming ",https://www.terabyteshop.com.br/produto/19417/placa-de-video-gigabyte-geforce-rtx-3060-gaming-oc-12gb-gddr6-gv-n3060gaming-oc-12gd,Terabyte,"R$ 2.899,00"
"placa de vídeo colorful igame geforce rtx 3070 ti ultra white oc-v, lhr, 8gb gddr6x, dlss, ray tracing",https://www.terabyteshop.com.br/produto/19361/placa-de-video-colorful-igame-geforce-rtx-3070-ti-ultra-white-oc-v-lhr-8gb-gddr6x-dlss-ray-tracing-212326118802,Terabyte,"R$ 4.999,00"
"placa de vídeo asus tuf gaming nvidia geforce gtx 1660 ti oc, 6gb gddr6, 192bits, tuf-gtx1660ti-o6g-evo",https://www.terabyteshop.com.br/produto/19139/placa-de-video-asus-tuf-gaming-geforce-gtx-1660-ti-oc-6gb-gddr6-192bits-tuf-gtx1660ti-o6g-gaming,Terabyte,"R$ 2.199,00"
"placa de vídeo palit nvidia geforce rtx 3090 gamingpro oc, 24gb, gddr6x, dlss, ray tracing, ned3090s19sb",https://www.terabyteshop.com.br/produto/19067/placa-de-video-palit-nvidia-geforce-rtx-3090-gamingpro-oc-lhr-24gb-gddr6x-dlss-ray-tracing-ned3090s19sb-132ba,Terabyte,"R$ 9.999,00"
"placa de vïdeo asrock radeon rx 6700 xt challenger d oc, 12gb, gddr6, fsr, ray tracing, 90-ga31zz-00uanf",https://www.terabyteshop.com.br/produto/18617/placa-de-vdeo-asrock-radeon-rx-6700-xt-challenger-d-oc-12gb-gddr6-192bit-rx6700xt-cld-12g,Terabyte,"R$ 3.499,00"
"placa de vïdeo asrock radeon rx 6700 xt challenger, 12gb, gddr6, fsr, ray tracing, 90-ga2kzz-00uanf",https://www.terabyteshop.com.br/produto/17769/placa-de-vdeo-asrock-radeon-rx-6700-xt-challenger-12gb-gddr6-192bit-90-ga2kzz-00uanf,Terabyte,"R$ 3.399,00"
"placa de vídeo palit nvidia geforce rtx 3080 gamingpro, lhr, 10gb, gddr6x, dlss, ray tracing, ned3080019",https://www.terabyteshop.com.br/produto/17617/placa-de-video-palit-nvidia-geforce-rtx-3080-gamingpro-10gb-gddr6x-320bit-ned3080019ia-132aa,Terabyte,"R$ 5.999,00"
"placa de vídeo palit nvidia geforce rtx 3080 gamerock, lhr, 10gb, gddr6x, dlss, ray tracing, ned3080u19i",https://www.terabyteshop.com.br/produto/17618/placa-de-video-palit-nvidia-geforce-rtx-3080-gamerock-10gb-gddr6x-320bit-ned3080u19ia-1020g,Terabyte,"R$ 5.999,00"
"placa de vídeo asus, tuf gaming geforce, gtx 1650 dual, 4gb, gddr6, 128bit, tuf-gtx1650-4gd6-gaming",https://www.terabyteshop.com.br/produto/17590/placa-de-video-asus-tuf-gaming-geforce-gtx-1650-dual-4gb-gddr6-128bit-tuf-gtx1650-4gd6-gaming,Terabyte,"R$ 1.499,00"
"placa de vídeo palit nvidia geforce gtx 1660 super stormx, 6gb, gddr6, 192bit, ne6166s018j9-161f",https://www.terabyteshop.com.br/produto/17607/placa-de-video-palit-nvidia-geforce-gtx-1660-super-stormx-6gb-gddr6-192bit-ne6166s018j9-161f,Terabyte,"R$ 1.799,00"
"placa de vídeo palit nvidia geforce rtx 3060 dual, lhr, 12gb, gddr6, dlss, ray tracing, ne63060019k9-190",https://www.terabyteshop.com.br/produto/17611/placa-de-video-palit-nvidia-geforce-rtx-3060-dual-12gb-gddr6-192bit-ne63060019k9-190ad,Terabyte,"R$ 2.799,00"
"placa de vídeo leadtek winfast geforce rtx 3080 hurricane, lhr, 10gb, gddr6x, dlss, ray tracing",https://www.terabyteshop.com.br/produto/17443/placa-de-video-leadtek-winfast-geforce-rtx-3080-hurricane-10gb-gddr6x-320bit,Terabyte,"R$ 5.899,00"
"placa de vídeo asus nvidia geforce rtx 3060 dual oc v2, lhr, 12gb, gddr6, dlss, ray tracing, dual-rtx306",https://www.terabyteshop.com.br/produto/17268/placa-de-video-asus-geforce-rtx-3060-12gb-gddr6-192bit-90yv0gb2-m0na00,Terabyte,"R$ 2.899,00"
"placa de vïdeo sapphire pulse radeon rx 6800, 16gb, gddr6, fsr, ray tracing, 11305-02-20g",https://www.terabyteshop.com.br/produto/17226/placa-de-vdeo-sapphire-pulse-radeon-rx-6800-16gb-gddr6-256bit-11305-02-20g,Terabyte,"R$ 5.599,00"
"placa de vídeo gainward geforce rtx 3060 ghost oc, lhr, 12gb, gddr6, dlss, ray tracing, ne63060t19k9-190",https://www.terabyteshop.com.br/produto/17092/placa-de-video-gainward-geforce-rtx-3060-ghost-oc-12gb-gddr6-192bit,Terabyte,"R$ 2.799,00"
"placa de vídeo gainward nvidia geforce rtx 3060 ghost, lhr, 12gb, gddr6, dlss, ray tracing, ne63060019k9",https://www.terabyteshop.com.br/produto/17093/placa-de-video-gainward-geforce-rtx-3060-ghost-12gb-gddr6-192bit-ne63060019k9-190au,Terabyte,"R$ 2.799,00"
"placa de vídeo gainward nvidia geforce rtx 3070 phoenix, 8gb, gddr6, 256bit, ne63070019p2-1041x",https://www.terabyteshop.com.br/produto/15323/placa-de-video-gainward-geforce-rtx-3070-phoenix-8gb-gddr6-256bit,Terabyte,"R$ 3.659,00"
