description,link,store,price
placa de vídeo galax nvidia geforce rtx 3080 ti sg 1 click oc 12gb gddr6x - 38iom5md99dd,https://www.kabum.com.br/produto/172558/placa-de-video-galax-nvidia-geforce-rtx-3080-ti-sg-1-click-oc-12gb-gddr6x-38iom5md99dd,Kabum,"12.464,33"
placa de vídeo asus radeon rx 6700 xt tuf gaming oc 12gb gddr6 - tuf-rx6700xt-o12g-gaming,https://www.kabum.com.br/produto/172547/placa-de-video-asus-radeon-rx-6700-xt-tuf-gaming-oc-12gb-gddr6-tuf-rx6700xt-o12g-gaming,Kabum,"7.463,66"
placa de video gigabyte geforce gtx 1660 super 6gb windforce oc gv-n166soc-6gd,https://www.kabum.com.br/produto/172615/placa-de-video-gigabyte-geforce-gtx-1660-super-6gb-windforce-oc-gv-n166soc-6gd,Kabum,"3.179,89"
"placa de vídeo asus geforce rtx 3060 tuf gaming, 12gb, gddr6 - tuf-rtx3060-o12g-gaming",https://www.kabum.com.br/produto/172450/placa-de-video-asus-geforce-rtx-3060-tuf-gaming-12gb-gddr6-tuf-rtx3060-o12g-gaming,Kabum,"7.699,00"
"placa de vídeo, zotac gaming geforce rtx 3060, twin edge oc 15 gbps, 12gb, gddr6 ray tracing - zt-a30600h-10m",https://www.kabum.com.br/produto/172609/placa-de-video-zotac-gaming-geforce-rtx-3060-twin-edge-oc-15-gbps-12gb-gddr6-ray-tracing-zt-a30600h-10m,Kabum,"4.599,89"
"placa de vídeo gainward nvidia geforce rtx3070 phoenix, 8gb, gddr6 - ne63070019p2-1041x",https://www.kabum.com.br/produto/174187/placa-de-video-gainward-nvidia-geforce-rtx3070-phoenix-8gb-gddr6-ne63070019p2-1041x,Kabum,"5.669,99"
"placa de vídeo nvidia quadro, p620 2gb gddr5, 128 bits, 4x mdp - vcqp620v2-pb",https://www.kabum.com.br/produto/173590/placa-de-video-nvidia-quadro-p620-2gb-gddr5-128-bits-4x-mdp-vcqp620v2-pb,Kabum,"3.319,80"
"placa de vídeo afox, amd radeon rx 550, 4gb dual gddr5, 128 bits - afrx550-4096d5h4-v5",https://www.kabum.com.br/produto/191118/placa-de-video-afox-amd-radeon-rx-550-4gb-dual-gddr5-128-bits-afrx550-4096d5h4-v5,Kabum,"995,60"
"placa de video gainward geforce gtx 1660 super, 6gb, gddr6, 192 bits, dual fan",https://www.kabum.com.br/produto/190108/placa-de-video-gainward-geforce-gtx-1660-super-6gb-gddr6-192-bits-dual-fan,Kabum,"6.209,00"
"placa de vídeo gainward geforce rtx 3070 ti phoenix, 8gb, gddr6x, 256bit - ned307t019p2-1046x",https://www.kabum.com.br/produto/185627/placa-de-video-gainward-geforce-rtx-3070-ti-phoenix-8gb-gddr6x-256bit-ned307t019p2-1046x,Kabum,"7.646,36"
"placa de vídeo afox nvidia geforce gt610, 2gb, ddr3 - af610-2048d3l5",https://www.kabum.com.br/produto/199333/placa-de-video-afox-nvidia-geforce-gt610-2gb-ddr3-af610-2048d3l5,Kabum,"298,08"
"placa de video pny, nvidia quadro, p400, 2gb, ddr5, 64bits - vcqp400-pb",https://www.kabum.com.br/produto/199783/placa-de-video-pny-nvidia-quadro-p400-2gb-ddr5-64bits-vcqp400-pb,Kabum,"1.199,00"
"placa de video afox nvidia geforce gtx 1060 3gb, gddr5 dp dvi hdmi - af1060-3072d5h7",https://www.kabum.com.br/produto/189518/placa-de-video-afox-nvidia-geforce-gtx-1060-3gb-gddr5-dp-dvi-hdmi-af1060-3072d5h7,Kabum,"2.561,74"
"placa de video gainward geforce, rtx 3060, ghost, ne63060019k9, 190au, 12gb, gddr6 192, bits dual fan",https://www.kabum.com.br/produto/185626/placa-de-video-gainward-geforce-rtx-3060-ghost-ne63060019k9-190au-12gb-gddr6-192-bits-dual-fan,Kabum,"3.308,10"
"placa de vídeo galax nvidia geforce gtx 1660 1-click oc, 6gb, gddr5 - 60srh7dsy91c",https://www.kabum.com.br/produto/195166/placa-de-video-galax-nvidia-geforce-gtx-1660-1-click-oc-6gb-gddr5-60srh7dsy91c,Kabum,"1.947,49"
"placa de vídeo asus dual nvidia geforce rtx 3070 o8g v2 oc, 8gb gddr6, lhr, dlss, ray tracing - 90yv0fqc-m0na00",https://www.kabum.com.br/produto/199349/placa-de-video-asus-dual-nvidia-geforce-rtx-3070-o8g-v2-oc-8gb-gddr6-lhr-dlss-ray-tracing-90yv0fqc-m0na00,Kabum,"5.735,83"
placa de vídeo pny geforce rtx 3060 revel epic-x rgb 12gb gddr6 192 bits - vcg306012sfxppbtf,https://www.kabum.com.br/produto/197650/placa-de-video-pny-geforce-rtx-3060-revel-epic-x-rgb-12gb-gddr6-192-bits-vcg306012sfxppbtf,Kabum,"7.599,90"
